copd_rrmse,mntl_bh_p_rate,circ_rrmse,mntl_bh_p_rrmse,respirtry_rrmse,asthma_rrmse,area_code,hypertens_rrmse,hg_choles_rate,asthma_rate,diabetes_rate,musculo_rrmse,respirtry_rate,arthritis_rate,musculo_rate,hypertens_rate,circ_rate,arthritis_rrmse,diabetes_rrmse,copd_rate,hg_choles_rrmse
3,13.76012947,3,3,3,3,44550,3,34.78573351,13.1906269,5.072357424,3,29.93849109,14.45375863,27.82187339,10.70270491,16.76855425,3,3,2.096507889,3
3,15.03483271,3,3,3,3,51190,3,33.72649197,12.34802672,5.161388239,3,30.27436585,16.51151268,31.87629014,9.336420552,15.82108407,3,3,2.586663593,3
3,14.35073835,3,3,3,3,51260,3,38.66440301,12.80729641,4.621549676,3,34.84825055,15.55657753,27.49745216,9.336964036,17.03742625,3,3,2.353446193,3
3,13.24062206,3,3,3,3,51310,3,34.46672728,10.02179139,4.645550968,3,29.95350546,13.74056175,27.02851028,8.566334015,13.75556916,3,3,1.966896133,3
3,14.10488609,3,3,3,3,51330,3,34.25064872,7.707558105,6.070663928,3,28.43978691,14.5602261,27.58337862,9.17313414,14.6221162,3,3,1.970744143,3
1,16.96310111,3,3,3,3,44620,3,33.22033554,14.21941453,6.441669771,3,34.67757836,15.18328865,27.20669724,10.97885097,16.92307133,3,3,2.453711522,3
3,12.57583521,3,3,3,3,45090,3,37.49996008,12.43049256,5.305989489,3,33.47126866,15.06001239,28.37998537,10.37710186,18.07636489,3,3,2.174082959,3
1,14.52665025,3,3,3,3,45120,3,37.62907361,11.98489008,5.280284979,3,30.46250123,18.57833209,32.49100708,10.34733986,18.02678417,3,3,2.38374443,3
3,14.1434475,3,3,3,3,45290,3,33.94602716,8.571718303,7.647557659,3,26.06956456,14.82590588,28.78044271,10.38277597,17.45619414,3,3,2.201048567,3
3,15.19351065,3,3,3,3,45340,3,34.83921694,10.91888614,5.945374489,3,34.41813739,15.62177005,29.12792691,10.28719665,16.63443076,3,3,2.309607175,3
3,15.84211926,3,3,3,3,50980,3,33.176828,10.89015219,5.301757365,3,31.32449435,14.91192776,30.06385201,10.1092984,17.77472125,3,3,2.970836995,3
2,16.15499536,3,3,3,1,45400,1,37.62051421,11.63355605,6.547631292,3,28.71136067,18.3174315,29.48055931,10.38237676,18.03857004,3,1,2.238055819,3
1,16.21818419,3,3,3,3,45540,3,37.62019356,11.61970589,6.592264588,3,28.6425907,18.30822179,29.37055208,10.38360494,18.03898823,3,1,2.232764969,3
3,16.83879367,3,3,3,3,45680,3,33.75428503,11.38318333,7.969729544,3,34.24270074,17.40422387,30.00690296,11.1211335,17.52388595,3,3,2.742181474,3
3,15.44873773,3,3,3,3,45890,3,33.49117603,9.948532005,9.075973445,3,29.08482577,16.1169203,27.38577337,10.23942433,17.18744181,3,3,2.347212564,3
1,17.09804495,3,3,3,3,46090,3,33.68905791,13.9276262,6.443645787,3,31.07924489,18.00528409,29.38230266,10.78330733,17.41621145,3,3,2.702690508,3
1,15.65027452,3,3,3,3,46300,3,33.51346331,13.83845188,5.775438263,3,34.26073527,16.15061267,31.62483771,11.14175377,18.745037,3,3,2.452661583,3
1,13.08042036,3,3,3,3,46510,3,34.55971628,9.743900723,5.72316536,3,29.04364324,14.26061787,28.11975545,10.52902156,15.93475749,3,3,1.934294217,3
3,14.91673048,3,3,3,3,46670,3,33.51097584,12.30594823,7.721498282,3,29.01564881,17.27291162,29.55768134,10.2320643,17.50235554,3,3,2.367186988,3
2,13.67390348,3,3,3,1,46860,1,37.61383559,11.03744365,4.988732082,1,32.45169759,15.04197395,28.35640994,12.20615534,19.02594812,3,1,2.08159558,3
1,12.47243458,3,3,3,3,46970,3,35.49647664,9.606776379,4.456819826,3,28.12418579,11.84245162,25.2423886,11.61161848,14.07233059,3,3,1.814812702,3
3,14.86411598,3,3,3,3,47140,3,33.78719108,10.00305377,7.71950928,3,31.97708888,16.00668657,29.3256844,10.64859425,16.91668809,3,3,2.295369519,3
1,14.23140852,3,3,3,3,47290,1,36.92031891,11.55154364,5.611655588,3,30.50537581,15.8673232,28.77059364,10.70208046,19.21422174,3,1,2.236268282,3
null,null,null,null,null,null,47490,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,13.67390348,3,3,3,3,47630,3,37.61383559,11.03744365,4.988732082,3,32.45169759,15.04197395,28.35640994,12.20615534,19.02594812,3,3,2.08159558,3
3,13.609737,3,3,3,3,47700,3,35.10430173,10.66000303,5.624803048,3,32.98137191,14.678974,27.78389662,10.6104986,16.69620848,3,3,2.12477339,3
1,14.23140852,3,3,3,3,47800,3,36.92031891,11.55154364,5.611655588,3,30.50537581,15.8673232,28.77059364,10.70208046,19.21422174,3,3,2.236268282,3
null,null,null,null,null,null,47910,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,13.22397305,3,3,3,3,51400,3,37.46831196,12.36382636,4.708630124,3,30.23532599,15.35091863,29.91097832,9.997957704,16.03384845,3,3,2.388324586,3
2,14.14446066,1,1,1,1,51470,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,1
3,15.62727303,3,3,3,3,51540,3,32.91155317,9.690619662,5.540463427,3,28.64385248,15.40860062,28.23843955,9.277940726,17.39771494,3,3,3.27896736,3
2,14.04798122,1,1,3,1,51610,1,34.52471288,10.41039298,5.09803448,1,30.78698374,16.13258726,30.28354133,9.630333743,17.45294326,3,2,2.542381978,3
2,13.17499215,3,3,3,1,54130,1,36.87439172,11.31719648,4.751495979,1,35.18853183,15.22804468,29.35357795,9.498162536,14.96668673,3,1,2.358142411,3
3,13.96028748,3,3,3,3,47980,3,33.98193541,9.522757484,5.952265815,3,28.92155684,13.61346836,27.94987811,9.943434081,14.88399094,3,3,1.909666998,3
1,16.90866846,3,3,3,3,48050,3,39.36806384,12.42328099,5.502662822,3,27.03746234,16.44300505,28.42464223,9.718474654,18.90618091,3,3,2.220526155,3
1,15.63518396,3,3,3,3,48130,3,38.13593866,11.22811734,5.743477803,3,29.48291144,17.94562496,29.30076802,9.954009983,17.54104475,3,3,2.234323173,3
1,13.56513693,3,3,3,3,51960,1,34.11586411,10.77189306,6.549964052,3,27.44770425,15.46237448,28.88060926,9.885939014,18.28559659,3,1,2.50928445,3
2,14.14446066,1,1,1,1,52030,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,3
3,13.08638957,3,3,3,3,54170,3,33.91287562,9.545826324,4.736599969,3,30.47741669,14.12066421,28.91279505,9.014665251,14.27554155,3,3,2.130061583,3
3,13.00803667,3,3,3,3,54200,3,35.83645183,10.05505002,4.868909424,3,33.87631651,14.69421677,29.14176623,8.981065281,15.59501428,3,3,2.166538793,3
1,13.08042036,3,3,3,3,48260,3,34.55971628,9.743900723,5.72316536,3,29.04364324,14.26061787,28.11975545,10.52902156,15.93475749,3,1,1.934294217,3
3,15.14031313,3,3,3,3,48340,3,36.29309435,12.60522033,6.512629773,3,34.35768171,16.49878941,29.19516989,10.4237551,17.20570193,3,3,2.341649214,3
3,14.23475141,3,3,3,3,48410,3,34.34654185,9.182370935,6.784158856,3,26.81490014,15.25918668,26.60151281,9.779605737,16.56712139,3,3,2.048726966,3
1,14.55027859,3,3,3,3,48540,3,32.85844029,13.61277408,7.295371146,3,32.78786676,16.99667117,26.98133522,10.1080622,17.41191475,3,3,2.932800469,3
null,null,null,null,null,null,48640,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,16.90054999,3,3,3,1,48750,1,39.35626985,12.42083976,5.501900739,3,27.04317805,16.44004576,28.42473914,9.719806231,18.90320511,3,1,2.220247336,3
3,15.30861121,3,3,3,3,48830,3,37.75142088,10.79045151,5.50195046,3,30.65743315,18.52400307,30.09925912,10.20629158,17.96171277,3,3,2.41516542,3
null,null,null,null,null,null,49399,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,15.48636231,3,3,3,3,50080,3,35.94041382,13.11093182,5.039895626,3,34.70575122,16.05711559,30.2060203,9.485420911,15.83671773,3,3,2.518847975,3
3,14.82555477,3,3,3,3,50210,3,34.08112021,9.780583522,5.554429398,3,30.23025377,15.94509428,30.80768416,9.515080742,15.97881259,3,3,2.419921938,3
null,null,null,null,null,null,50250,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.25917827,3,3,3,3,50280,3,37.48382006,10.97590629,4.39348328,3,34.18917114,15.56052677,28.94213514,8.743075516,15.4914746,3,3,2.237756274,3
3,14.20613094,3,3,3,3,50350,3,33.67696954,10.15448485,5.329179446,3,30.95828176,15.71949741,30.29763602,8.913593633,14.7782028,3,3,2.370555973,3
3,14.1264167,3,3,3,3,50420,3,33.4248355,7.880678242,5.643292779,3,31.97607397,14.26374224,27.79044838,9.129911444,16.75002606,3,3,2.066296716,3
3,15.3111419,3,3,3,3,50490,3,32.80514964,8.563200097,5.804030849,3,27.07135724,15.28395168,30.52396144,9.606051687,18.53077171,3,3,2.347609658,3
2,15.81710103,1,1,1,1,50560,1,35.05678979,11.62365611,5.332461903,1,33.01100063,16.97975636,29.14891825,9.699764552,16.05498368,3,2,2.506833745,3
1,13.63328993,3,3,3,3,51680,3,34.03128148,8.83603006,4.743155718,3,32.20518538,15.72431979,30.04997094,9.97183886,17.8327125,3,1,2.335703042,3
2,13.7956175,1,1,3,1,52450,1,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,3,2,2.771318377,3
1,13.86246104,3,3,3,3,51750,3,38.55441419,8.909426075,4.379364945,3,28.97850143,13.83994038,25.78102826,8.311520487,13.33241242,3,1,2.000468562,3
3,13.31080299,3,3,3,3,51820,3,34.35133443,9.147280237,5.911660379,3,28.98903267,15.29701911,28.07515858,9.135165571,15.01717028,3,3,2.287376901,3
3,14.45836431,3,3,3,3,51890,3,33.31291114,12.92511007,5.403474155,3,31.99193003,16.78568104,31.17845379,10.15658966,16.85647779,3,3,2.677967633,3
2,13.99447746,1,1,1,1,52520,1,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,3,2,2.543742897,3
1,13.63328993,3,3,3,3,52590,1,34.03128148,8.83603006,4.743155718,3,32.20518538,15.72431979,30.04997094,9.97183886,17.8327125,3,1,2.335703042,3
3,13.50859681,3,3,3,3,52660,3,37.6451467,12.56933936,4.622142956,3,30.80090512,15.55562629,29.93098698,9.362415779,17.00026528,3,3,2.382501697,3
1,14.23923779,3,3,3,3,52730,3,36.40397577,11.60158036,5.615808943,3,32.09579921,15.23703187,28.52733086,8.93554926,15.53676393,3,1,2.466197114,3
null,null,null,null,null,null,52800,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,15.59673614,3,3,3,3,52100,1,37.07453393,11.06251575,5.243878005,3,30.60026649,15.99128747,30.77434967,9.440486661,16.02333376,3,1,2.383895498,3
1,13.84964744,3,3,3,3,52170,1,38.58028804,8.812744617,4.279325192,3,28.79426182,13.78068706,25.29565897,8.100687857,13.24110835,3,1,2.0121391,3
2,13.17613948,3,3,3,1,52240,1,36.87571694,11.32843321,4.751359372,1,35.21006122,15.22760601,29.35328029,9.495957344,14.9623909,3,1,2.35861204,3
2,13.5874318,1,1,1,1,52310,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,3
null,null,null,null,null,null,52380,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,13.99447746,1,1,1,1,52940,2,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,1,2,2.543742897,1
2,13.5874318,1,1,1,1,53010,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,1
2,13.56513693,1,1,1,1,53080,2,34.11586411,10.77189306,6.549964052,1,27.44770425,15.46237448,28.88060926,9.885939014,18.28559659,1,2,2.50928445,3
1,13.17613948,3,3,3,3,54550,1,36.87571694,11.32843321,4.751359372,3,35.21006122,15.22760601,29.35328029,9.495957344,14.9623909,3,1,2.35861204,3
1,14.43366107,3,3,3,3,53150,1,33.71168423,9.666629934,4.832860266,3,31.45372863,14.99749164,27.93393009,8.361694592,14.30053168,3,1,2.414721825,3
null,null,null,null,null,null,53220,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.07766155,3,3,3,3,53290,3,37.67611985,12.24966055,5.090550869,3,30.44140473,16.12197589,30.11777716,9.469454438,17.82808993,3,3,2.525344706,3
null,null,null,null,null,null,53360,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.72608828,3,3,3,3,53430,3,33.47910412,10.35479873,6.088945387,3,32.85070805,15.02759945,27.93317173,8.476111847,14.81778648,3,3,2.351262299,3
3,14.66701547,3,3,3,3,53520,3,33.52010359,12.91105054,5.975636027,3,30.74627793,15.86072138,29.94497216,10.18847843,16.98392141,3,3,2.733413485,3
1,13.63328993,3,3,3,3,53570,3,34.03128148,8.83603006,4.743155718,3,32.20518538,15.72431979,30.04997094,9.97183886,17.8327125,3,1,2.335703042,3
2,13.17613948,3,3,3,3,53640,1,36.87571694,11.32843321,4.751359372,3,35.21006122,15.22760601,29.35328029,9.495957344,14.9623909,3,1,2.35861204,3
2,13.5874318,1,1,1,1,54620,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,3
2,13.99447746,1,1,1,2,54690,2,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,1,2,2.543742897,1
2,13.5874318,1,1,1,1,54760,2,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,1,2,2.244267199,1
3,14.58285092,3,3,3,3,54830,3,33.58935518,9.976802131,6.327214492,3,29.3063965,17.31579265,29.41436456,9.869247488,17.92057576,3,3,2.591322357,3
2,13.5874318,1,1,3,1,54900,1,37.06393012,10.44326755,4.552787497,1,31.18210964,15.49462821,29.20757101,10.08354019,16.8179751,3,2,2.244267199,3
2,13.99447746,1,1,1,1,53710,2,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,1,2,2.543742897,3
3,14.08532305,3,3,3,3,53780,3,33.42842468,8.995641238,6.1920028,3,28.10488844,15.16747273,28.76922375,9.236954563,16.17821714,3,3,2.104181584,3
null,null,null,null,null,null,53920,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,13.75170266,3,3,3,3,53990,3,33.52146351,12.13109691,5.958747218,3,30.79520714,16.22562269,30.97209785,9.851437624,16.0266934,3,3,2.458624395,3
3,13.74887232,3,3,3,3,54280,3,33.6641284,9.503096863,5.308257871,3,27.83703063,15.05387206,28.91348599,10.0148557,15.45646979,3,3,2.412231775,3
null,null,null,null,null,null,55040,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,16.32756247,3,3,3,3,55110,3,37.22202483,10.86238256,5.441400354,3,31.7707449,17.07663521,30.7140564,9.318038506,17.76609584,3,3,2.781773619,3
1,15.42419878,3,3,3,3,54340,3,36.60578219,12.87083687,5.723473953,3,34.51184969,17.57009443,30.48884739,9.125296217,15.35486899,3,3,2.754916227,3
2,13.7956175,1,1,1,1,54410,1,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,3,2,2.771318377,3
2,13.17613948,1,1,1,1,54480,2,36.87571694,11.32843321,4.751359372,1,35.21006122,15.22760601,29.35328029,9.495957344,14.9623909,1,2,2.35861204,3
null,null,null,null,null,null,54970,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,14.10887706,3,3,3,3,55180,3,36.17579784,12.03588037,6.401424581,3,34.92655771,15.55302456,30.20181546,9.553890988,16.14603298,3,3,2.625145136,3
null,null,null,null,null,null,55250,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,13.506478,3,3,3,3,55320,3,36.46679957,8.589152402,4.717585133,3,29.1950998,14.51131345,27.72057822,8.984775905,13.97392566,3,3,2.024502022,3
null,null,null,null,null,null,55390,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,13.7956175,3,3,3,3,55460,1,37.76443783,11.46971117,5.118579421,3,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,3,1,2.771318377,3
2,14.14446066,1,1,1,2,55530,2,35.17164158,10.68442929,5.172105642,2,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,1
2,13.7956175,1,1,1,2,55880,2,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
2,13.99447746,3,3,3,3,55600,1,34.63330235,10.7305296,4.719073576,3,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,3,1,2.543742897,3
2,14.14446066,1,1,1,1,55670,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,3
1,14.68823062,3,3,3,3,56520,3,35.67722476,13.7088419,5.82405987,3,31.2416416,16.69457945,31.57827266,9.724182605,16.22316215,3,3,2.717287932,3
1,13.8494492,3,3,3,3,56580,3,38.30435183,9.35008668,4.770724515,3,29.70735166,14.06657653,27.66618091,9.127886855,13.74259079,3,3,1.956635569,3
1,13.84964744,3,3,3,3,55740,1,38.58028804,8.812744617,4.279325192,3,28.79426182,13.78068706,25.29565897,8.100687857,13.24110835,3,1,2.0121391,3
null,null,null,null,null,null,55810,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,13.7956175,1,1,1,1,55950,2,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
2,14.14446066,1,1,1,1,56020,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,1
3,13.45378202,3,3,3,3,56090,3,35.52813879,9.829515337,5.098481261,3,30.26748884,15.16675854,30.04764972,9.314437738,14.43053777,3,3,2.360652276,3
null,null,null,null,null,null,56620,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,null,null,null,null,56160,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.69141938,3,3,3,3,56230,3,37.50125802,11.57579457,5.200211454,3,31.50767518,16.35538456,31.68174762,9.849195471,19.22948165,3,3,2.80745051,3
2,14.10887732,3,1,3,1,56300,1,36.17580012,12.0358785,6.401421462,1,34.9265564,15.55302458,30.20181338,9.553889745,16.14603195,3,2,2.625144514,3
1,14.14446066,3,3,3,3,56790,1,35.17164158,10.68442929,5.172105642,3,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,3,1,2.561521499,3
2,13.7956175,2,2,2,2,56860,2,37.76443783,11.46971117,5.118579421,2,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,2,2,2.771318377,1
2,13.7956175,1,1,1,1,56370,2,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
2,14.22015946,1,1,3,1,56450,1,36.30935877,12.35989457,5.258905115,1,31.21669515,16.16558886,30.53415315,9.881542371,16.4824374,3,2,2.513248165,3
3,15.95719815,3,3,3,3,60610,3,37.96520212,12.98684235,5.505824433,3,31.98138865,18.78403082,30.7335969,11.8139099,20.21943544,3,3,3.054697367,3
3,14.9856574,3,3,3,3,60810,3,38.50230683,12.51290905,4.67388786,3,32.44575581,17.84117406,29.77545685,12.14575784,20.66147816,3,3,3.048468172,3
1,14.13157305,3,3,3,3,61010,1,36.13958604,9.899022884,5.577482441,3,35.42966199,19.11982613,30.26610216,11.87337581,20.28876156,3,1,3.011958057,3
1,15.81710103,3,3,3,3,56730,3,35.05678979,11.62365611,5.332461903,3,33.01100063,16.97975636,29.14891825,9.699764552,16.05498368,3,3,2.506833745,3
2,13.84964744,1,1,1,1,56930,2,38.58028804,8.812744617,4.279325192,1,28.79426182,13.78068706,25.29565897,8.100687857,13.24110835,1,2,2.0121391,1
2,14.14446066,1,1,1,1,57000,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,3
1,15.74947907,3,3,3,3,57080,3,34.69147455,6.6975381,5.47775032,3,25.06493085,13.14178463,25.24575503,8.889378136,14.20563515,3,3,1.953806996,3
1,15.59673614,3,3,3,3,57140,1,37.07453393,11.06251575,5.243878005,3,30.60026649,15.99128747,30.77434967,9.440486661,16.02333376,3,1,2.383895498,3
1,14.23923779,3,3,3,3,57210,3,36.40397577,11.60158036,5.615808943,3,32.09579921,15.23703187,28.52733086,8.93554926,15.53676393,3,1,2.466197114,3
3,12.24931845,3,3,3,3,57280,3,32.80700228,8.816848863,5.609882495,3,26.27489831,14.31365141,27.23748152,10.15550617,14.50721217,3,3,2.429380777,3
2,13.7956175,1,1,1,1,57350,2,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,3
1,12.85073062,3,3,3,3,57420,3,36.4948643,8.154052194,4.793084308,3,29.12950358,15.36303258,29.44166361,10.1882473,16.29434384,3,1,2.217933411,3
3,14.81281913,3,3,3,3,57490,3,35.79039317,11.04788932,5.215171095,3,30.33400276,15.8798641,30.91395166,9.603903914,16.18002982,3,3,2.425941597,3
3,12.93969139,3,3,3,3,57560,3,34.01210671,8.375533537,5.252594741,3,26.9361251,13.61426698,26.66865045,9.992466957,14.40844272,3,3,2.283701415,3
3,14.05233117,3,3,3,3,61210,3,37.24643874,11.86214338,4.812384943,3,34.95986218,16.85881065,30.54772565,12.06765883,22.00499719,3,3,3.026797173,3
3,14.4392908,3,3,3,3,61410,3,36.40702524,10.72234396,5.431097596,3,32.22282814,15.87031653,29.56719284,11.39233069,19.67230503,3,3,3.124226581,3
3,16.54138424,3,3,3,3,61510,3,39.39069982,11.94517046,5.309739998,3,32.6355723,19.09439012,30.57320814,11.78001697,22.38243857,3,3,3.097796947,3
3,16.05805787,3,3,3,3,61610,3,38.06486226,12.90748934,4.983837954,3,32.58254673,18.66518288,29.73968451,11.85840018,19.20082635,3,3,3.310148516,3
null,null,null,null,null,null,57630,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,13.09695304,3,3,3,3,57700,3,33.46801894,9.272887222,4.884396574,3,30.52628388,15.07785681,30.07217941,9.803148123,15.48571696,3,3,2.281572008,3
null,null,null,null,null,null,57770,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.12960042,3,3,3,3,57840,3,35.85408094,8.583534008,4.701504676,3,28.53904096,14.24023016,26.57786712,8.900225981,14.71976839,3,3,2.204076607,3
3,14.20782408,3,3,3,3,57910,3,34.93326182,8.831264499,5.928414766,3,31.45957728,15.35284721,28.36775345,9.214162212,15.0823308,3,3,2.152881602,3
1,13.84008942,3,3,3,3,57980,3,33.45126686,9.043378287,4.692450801,3,29.37258204,13.54220367,26.55047698,8.478636649,12.73145182,3,3,1.948724276,3
3,13.00544264,3,3,3,3,58050,3,33.55345276,10.12145975,6.205130936,3,29.54696935,14.81558496,29.02573998,9.832863039,16.59427396,3,3,2.215805911,3
2,13.7956175,1,1,1,2,58190,2,37.76443783,11.46971117,5.118579421,1,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
2,14.14446066,1,1,1,1,58260,2,35.17164158,10.68442929,5.172105642,1,30.51869559,16.21467119,30.23745104,9.568894988,18.41009152,1,2,2.561521499,1
1,16.16155086,3,3,3,3,61810,3,39.5997005,12.50786395,5.122338912,3,33.11967445,18.19147934,30.10041284,12.24053397,20.79630284,3,1,3.317461671,3
2,16.17119721,1,1,1,2,62010,2,39.59590116,12.51027487,5.123934495,1,33.12547001,18.19850019,30.10454529,12.23887285,20.79435412,1,2,3.31898478,1
1,16.17119721,3,3,3,3,62210,3,39.59590116,12.51027487,5.123934495,3,33.12547001,18.19850019,30.10454529,12.23887285,20.79435412,3,1,3.31898478,3
1,13.99447746,3,3,3,3,58330,1,34.63330235,10.7305296,4.719073576,3,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,3,1,2.543742897,3
3,15.16057398,3,3,3,3,62410,3,37.5966533,10.92237791,4.317813134,3,32.12077184,19.07739742,31.15515181,11.63256617,24.12031228,3,3,2.884231759,3
3,15.36084317,3,3,3,3,62610,3,36.87626607,10.83844123,6.681256945,3,31.33624707,19.10847966,30.76617124,12.04108278,21.18772728,3,3,3.119822106,3
3,14.01440138,3,3,3,3,62810,3,39.12566352,9.470418674,4.383282129,3,30.68608519,13.87881493,25.00675474,11.73498918,18.22252675,3,3,2.487706575,3
3,15.84864082,3,3,3,3,63010,3,37.65487992,11.2456818,5.68881158,3,37.23879042,18.06347425,31.47265966,13.07471579,20.37665337,3,3,2.860293475,3
1,15.26741994,3,3,3,3,63210,3,38.57693059,11.7939978,5.484245146,3,31.32526069,18.6233513,31.67786005,12.56518091,20.37369989,3,1,2.84629118,3
null,null,null,null,null,null,63410,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,13.52768119,3,3,3,3,63610,3,37.37657208,10.33468858,4.063308484,3,35.52705452,14.89864403,28.72254108,11.72359099,18.99285952,3,3,2.740219505,3
3,14.44839737,3,3,3,3,63810,3,39.88591926,11.98232389,4.772116321,3,31.77181553,17.50005448,31.84545497,12.096992,19.99558737,3,3,2.853746064,3
3,15.48815293,3,3,3,3,64010,3,38.1044555,13.31654988,5.398992753,3,36.19092265,17.3284784,29.80352192,12.87043957,20.80699414,3,3,2.973080881,3
3,14.38813335,3,3,3,3,64210,3,37.88818062,11.90689744,4.75175179,3,33.90972911,16.79214153,30.49589449,12.32633669,20.92858006,3,3,2.820761012,3
3,14.69776562,3,3,3,3,64610,3,40.17417124,11.84722658,4.759648766,3,31.16452545,16.7213242,29.41070923,12.1055603,21.28321747,3,3,2.909724049,3
2,13.7956175,1,2,1,2,58400,2,37.76443783,11.46971117,5.118579421,2,36.43124565,16.22196293,32.23384259,9.685236518,18.30727791,1,2,2.771318377,1
3,14.43676518,3,3,3,3,64810,3,37.67408888,11.8600897,4.912001902,3,36.95607172,19.49078674,33.88865332,11.8710083,20.6339167,3,3,2.770798027,3
1,14.13157305,3,3,3,3,65010,3,36.13958604,9.899022884,5.577482441,3,35.42966199,19.11982613,30.26610216,11.87337581,20.28876156,3,1,3.011958057,3
null,null,null,null,null,null,58470,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,14.9142264,3,3,3,3,58510,3,32.71369418,7.976444017,6.19733107,3,26.40742593,14.22579136,27.35408725,9.155577446,16.00457732,3,3,2.100110829,3
3,16.91260357,3,3,3,3,65210,3,36.79762975,10.55825641,5.326664421,3,32.04372856,18.88270966,32.34136858,11.97651029,19.72709366,3,3,2.752596774,3
3,15.2917228,3,3,3,3,65410,3,38.20746923,12.94062798,5.047304688,3,32.82829084,18.48479972,29.71105711,11.64862348,19.66950853,3,3,2.989552913,3
3,14.71033173,3,3,3,3,65610,3,35.94854436,10.81289469,5.340992417,3,33.11914286,19.25362849,31.33327559,11.77335323,22.70835413,3,3,2.822608419,3
3,13.71951853,3,3,3,3,65810,3,38.19960812,12.72706228,4.518462749,3,36.51302893,16.20528018,30.01763246,12.32988929,19.84754227,3,3,2.777780923,3
2,13.99447746,1,1,1,1,58540,2,34.63330235,10.7305296,4.719073576,1,33.99103353,15.56057195,30.1255637,8.798349805,16.72368295,1,2,2.543742897,1
1,10.46310571,3,3,3,3,70200,3,28.11989935,11.0662448,6.812781619,3,24.03070962,12.21143524,23.7303032,8.34178989,13.55453443,3,3,1.696930884,3
