digestive_rate,total_rate,mental_sig,gen_sig,mental_rate,injury_sig,gen_rate,myr_rate,total_fem_rate,total_male_rate,cancer_sig,ren_rate,ren_sig,rsp_sig,ton_rate,injury_rate,total_male_sig,can_rate,area_code,infc_rate,myr_sig,infc_sig,digestive_sig,rsp_rate,total_sig,total_fem_sig,ton_sig,crc_sig,msc_sig,msc_rate,crc_rate
4142.12805,33350.60072,3,2,1513.388947,2,1578.115262,1070.636468,2,2,2,3711.890228,2,2,188.7944995,2434.166193,31279.40092,2937.363429,26350,521.2449844,3,2,3,1350.014056,2,35475.38131,1,2,2,2329.430778,1743.455654
5113.696397,37115.95785,2,3,746.3391942,3,2069.886868,1612.953164,1,3,3,null,3,3,275.1475029,2864.288261,33532.36699,2765.573502,26430,783.7404286,3,1,2,1800.420838,2,40490.26841,3,3,1,2510.660936,2388.118801
3980.564614,31424.95354,2,2,682.4902968,3,1679.872552,1061.08647,2,2,3,null,3,2,300.5931526,2591.235555,28108.12649,2640.831844,26490,456.4778055,3,2,3,1359.729541,2,34525.10665,2,2,3,2126.241705,2020.119486
4347.508487,42007.15162,2,1,1022.395574,2,2149.2142,1407.059132,2,2,1,9648.813353,2,2,305.3299722,3277.049095,37314.56675,2426.866327,26610,null,3,3,3,2861.714578,2,46884.30753,1,2,2,2809.087363,2933.685524
4314.358182,39214.45842,3,2,1587.686425,2,2355.513725,null,2,2,2,null,3,3,218.0628363,3252.069577,35456.02446,3327.218289,26670,null,3,3,3,1703.674143,2,42456.88327,3,2,3,2346.90637,3020.439464
4441.613736,37383.78252,2,2,857.6340016,2,2173.397258,914.4631367,3,2,3,null,3,3,246.1070258,3008.2682,35408.9403,2782.409753,26700,948.2994799,3,2,2,1900.990525,2,39301.52523,3,3,2,2812.489604,2381.50396
5272.77382,46911.67074,2,2,1068.821641,2,2288.111357,1336.75786,2,2,2,null,3,2,446.353299,4480.43366,44220.76399,3389.778793,26730,1427.696897,3,2,2,3251.743248,2,49769.96287,2,2,2,2826.56956,3050.617975
4654.660289,37978.90952,2,3,1220.233455,2,2006.158329,1251.80991,2,2,2,null,3,2,317.4053982,3219.441778,35410.57243,2247.629743,26810,813.8964279,3,2,2,2134.994738,2,40671.60433,2,3,2,2471.724375,2353.088098
4216.323806,39006.43625,3,3,null,2,1834.137512,null,3,2,3,null,3,3,null,3438.596761,38543.39699,2576.354702,26890,null,3,3,3,null,2,38547.55302,3,2,2,3230.787034,2993.577972
null,null,null,null,null,null,null,703.4730866,null,null,null,null,null,null,136.2379028,null,null,null,62810,null,1,null,null,null,null,null,2,null,null,null,null
4753.793365,39907.08449,2,1,2607.264262,2,1993.105249,1022.662437,2,2,2,4667.058385,2,2,165.1910208,2537.655557,35470.18543,2988.372691,26980,592.7954225,3,3,2,1447.75386,2,44361.23676,2,2,3,2237.122938,2223.850854
5074.954693,40329.23626,2,2,1068.38995,3,2432.591518,907.1372117,2,2,2,10222.82458,2,2,228.3415866,2760.213001,37056.89551,2768.337775,27070,683.4256312,2,2,2,1983.119646,2,43427.04263,3,2,1,2291.879859,2973.204141
5148.828312,42155.21431,1,2,1382.627459,2,2488.33379,1311.606471,2,2,2,null,3,2,456.4163968,3381.124537,38563.00799,3345.995069,27170,857.2137524,3,2,2,2217.633496,2,45892.45485,2,2,2,2870.015223,3302.98013
4626.742646,36258.60818,2,2,801.1159467,2,2166.578926,919.7771152,2,1,2,null,3,3,187.5617817,2376.908024,32166.40952,2267.540387,27260,652.5781742,2,3,2,1748.346153,2,40156.11508,2,2,3,2146.160682,2640.7617
4094.412675,32396.40776,3,2,1457.808738,2,1723.393448,834.1980673,2,2,3,6959.873726,2,2,142.5079302,2440.798295,30814.45599,2600.833878,27350,618.9171837,1,3,3,1470.957083,2,33931.99835,2,2,2,1831.278157,2050.369436
5049.048925,39721.72262,2,2,1322.533758,2,2193.918494,1191.226919,2,2,2,3631.182034,2,3,185.5749537,3355.793558,35980.19615,2764.30285,27450,818.4845483,3,2,2,1748.6146,2,43321.16624,2,1,2,2509.732494,2413.672923
3908.280598,42375.09141,3,3,1442.591243,2,1735.328821,1409.087161,2,2,2,null,3,3,511.3252214,3193.05399,35493.02101,3310.587571,27630,null,3,3,3,null,2,49738.70125,2,3,2,3161.583894,2570.202112
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,29399,null,3,3,3,null,3,null,3,3,3,null,null
null,37767.09668,3,3,null,3,null,4311.52375,3,3,3,3292.370721,1,3,null,null,null,null,30250,null,2,3,3,null,3,37555.44529,3,3,3,null,null
5628.504542,46181.2944,3,2,1561.607993,2,2541.285814,null,2,2,3,null,3,2,349.6861018,5754.259103,41049.46081,2257.549959,30300,null,3,3,2,3566.644379,2,50811.96705,3,2,3,2600.752306,3245.334088
4457.495863,39633.24129,2,3,852.1030707,2,1918.503471,957.3847986,2,2,3,1859.006394,2,2,384.8356987,4295.246732,34561.37879,2739.04438,30370,null,3,3,1,2759.620744,2,44936.3954,2,2,3,2006.74654,2996.95427
1884.771577,22995.02217,3,3,null,3,null,null,2,2,2,null,3,3,null,null,20229.52063,1273.821622,30410,null,3,3,2,null,2,25648.06968,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,30450,null,3,3,3,null,3,null,3,3,3,null,null
3440.750648,29702.58163,3,3,null,3,null,null,2,2,2,null,3,3,null,null,25958.094,1599.595201,30760,null,3,3,3,null,2,33074.70731,3,3,2,1213.125202,null
3900.32209,37457.61538,2,2,2782.959836,2,1789.794351,1034.437186,2,2,2,4240.33632,2,2,191.4665372,2176.546723,34612.62085,3671.250518,31000,577.2597455,3,2,2,1572.777572,2,40459.47503,2,2,2,1772.654275,2022.852215
3690.681758,34133.51811,2,2,1989.216963,2,1730.406561,833.812781,2,2,2,8749.317885,2,1,188.7685163,2917.480326,30986.21774,2485.950805,32070,666.5249233,2,3,2,1863.337218,2,36838.14755,2,2,2,2012.989005,2181.664092
4205.023583,41906.9004,3,3,null,3,1826.951163,null,1,2,3,null,3,3,null,null,39795.38583,null,32250,null,3,3,3,null,2,43442.25154,3,3,3,1840.374892,null
3734.663565,33687.65625,2,3,966.5606359,2,1943.888847,769.6715165,2,2,2,6168.054616,2,3,102.2792337,3710.868677,30764.79883,2401.938997,32260,null,3,3,2,1843.456848,2,36406.43627,2,3,2,1778.8583,2432.574664
4055.524834,37148.64761,2,3,679.8075719,2,1964.321582,1008.807942,2,3,3,1365.872752,2,2,328.378149,4369.785173,32700.97957,2754.715603,32270,974.404543,3,2,3,2478.888944,2,42190.01893,2,3,1,2000.65672,2484.322879
4110.346082,34178.88164,3,3,null,2,2073.072527,548.7898184,2,3,3,null,3,3,190.7624644,3578.890593,31669.47012,2781.360198,32310,716.37062,1,3,3,1903.866586,2,36279.91199,3,2,1,1920.424463,3007.648134
null,null,null,null,null,null,null,744.7627998,null,null,null,null,null,null,201.607334,null,null,null,63010,null,3,null,null,null,null,null,3,null,null,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,30900,null,3,3,3,null,3,null,3,3,3,null,null
3087.800478,33707.01168,3,3,null,2,1986.799493,1948.311025,3,2,2,null,3,3,null,3726.266053,29460.58388,2016.315495,42750,null,3,3,2,null,1,38007.9112,3,3,2,2879.642831,2196.456764
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,31750,null,3,3,3,null,3,null,3,3,3,null,null
4986.605146,41978.39983,2,2,979.5689651,2,2425.208953,1883.599568,2,2,2,7997.694841,2,2,337.4935928,3300.532061,38729.24786,3369.231582,31820,754.5575595,2,2,2,2213.022291,2,44733.10104,2,2,2,2718.661417,3369.027836
5016.901773,34916.21239,3,2,null,2,2407.685513,519.8144865,1,3,1,null,3,3,174.8648198,3277.536647,32683.6812,2373.003225,31900,677.0421169,2,3,2,1696.528347,3,37081.12694,3,3,3,2282.88299,2458.376974
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,31950,null,3,3,3,null,3,null,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,32330,null,3,3,3,null,3,null,3,3,3,null,null
5424.256644,57989.49612,3,2,null,2,3393.831598,null,2,2,1,null,3,3,null,8445.43125,49133.60009,1803.89043,32450,null,3,3,2,null,2,70989.70588,3,3,3,2341.321417,null
2930.577035,39591.12945,3,3,null,3,null,null,1,2,3,null,3,3,null,null,37782.26245,2826.923549,32500,null,3,3,2,null,2,41659.61632,3,3,3,2129.355487,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,32600,null,3,3,3,null,3,null,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,32750,null,3,3,3,null,3,null,3,3,3,null,null
4810.598013,35774.10088,2,3,1009.767173,3,1922.294602,818.4577951,2,2,2,6037.627298,2,3,183.0934696,2601.674342,33869.71986,3318.428797,33220,684.433667,2,1,2,1746.778695,3,37161.41924,2,2,2,1962.71991,2868.289752
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,32770,null,3,3,3,null,3,null,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,33100,null,3,3,3,null,3,null,3,3,3,null,null
3254.775837,39727.1971,3,3,null,3,2296.039757,null,1,3,3,null,3,3,null,null,36016.3079,2153.906542,33200,null,3,3,3,null,2,43326.75625,3,3,3,2381.901323,2732.532093
4219.364431,34981.75511,2,3,731.8750795,2,1885.807154,1030.805725,1,3,2,2368.833606,2,3,352.4085033,3302.859858,32523.48829,3288.645484,33360,526.3587899,3,2,3,1895.247782,1,37583.7119,2,2,2,1897.960163,2697.445777
4077.511699,37544.3891,2,3,1342.714788,3,1932.265379,1033.484245,2,2,2,6183.535258,2,2,201.7960119,2650.421905,33528.61073,2749.453654,33430,599.907453,3,1,3,1645.450386,2,41376.49058,2,2,2,2323.365679,2199.55279
4779.371745,37217.94278,3,1,null,1,2202.046538,1636.334928,3,2,3,null,3,2,292.6941387,3085.114506,34857.95923,2347.5438,33610,1118.570154,1,2,2,2592.441039,2,39187.79356,3,2,3,2300.803674,2756.552196
4968.621216,39355.93515,2,3,983.0646655,2,1964.83846,785.5429486,2,2,3,5903.040121,2,3,195.1282366,3498.251086,38134.27547,2709.831309,33620,1248.019986,1,2,2,1876.809217,2,39763.26878,3,2,2,1846.495725,2892.051009
4927.479056,35811.36509,3,2,null,2,2541.078322,804.8580024,3,3,2,null,3,1,264.6618495,3107.275275,33940.07028,2213.310572,33800,792.2160156,3,1,2,1567.072524,3,37560.34829,3,2,3,2324.690562,2781.123587
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,33830,null,3,3,3,null,3,null,3,3,3,null,null
3997.845829,36922.11919,2,3,1681.373239,2,1951.811634,1261.276962,2,2,2,6266.465189,2,2,258.5508713,2440.607321,33710.58663,3189.817407,33960,585.7454849,2,1,3,2046.39008,2,40079.23969,2,2,3,2184.956225,2836.515922
4098.988481,33011.7083,3,3,null,2,1727.970176,1459.568839,3,2,2,null,3,1,264.7034901,3677.196624,28278.22093,1796.953364,33980,null,1,3,3,2019.250421,2,39214.04541,3,2,2,1589.309908,1890.361372
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,34420,null,3,3,3,null,3,null,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,34570,null,3,3,3,null,3,null,3,3,3,null,null
4300.821117,26319.13739,3,3,null,3,null,null,2,2,3,null,3,3,null,null,24733.50104,null,43080,null,3,3,3,null,2,28159.17505,3,3,3,null,null
4044.104188,35144.33855,3,3,1500.42667,2,1865.538064,1028.618268,2,3,2,2349.037173,2,2,279.9597163,3112.621578,32690.11719,2369.448427,34580,602.2675504,3,3,3,2133.991246,3,37009.23256,1,1,1,2030.457855,2533.648038
4069.250103,35914.23692,3,2,1514.858575,2,1800.96537,853.0046799,1,3,2,5642.37546,2,2,205.8152549,2545.53487,32783.07784,3208.836129,34590,590.3651392,2,1,3,1890.210457,2,38874.56684,1,3,2,1840.587334,2320.833195
3295.245894,32973.70075,1,3,1109.839131,2,1646.928006,null,3,2,2,null,3,3,257.1604839,3934.84171,29097.258,1834.24683,34710,null,3,3,1,null,2,36247.05841,3,3,3,1897.532185,2093.284822
4970.040209,39117.8918,2,2,835.4150188,2,2072.384826,1241.96878,2,2,3,5732.5974,2,2,315.8909695,3229.390109,35441.32228,2576.598312,34770,545.215615,3,2,2,1907.052573,2,43127.58203,2,2,1,2079.276767,2753.185872
3168.028883,44987.54683,3,3,null,3,2675.005976,null,2,2,3,null,3,3,null,null,40253.24616,2716.984166,34800,null,3,3,3,null,2,53672.95435,3,3,3,3079.384461,null
4393.000023,37602.34515,2,2,1856.791936,3,2108.658115,1022.280582,2,2,2,3591.082698,2,1,209.2395712,2686.175214,34597.64969,2993.611066,35010,686.8791629,3,2,2,1837.786978,2,40402.0516,1,2,2,2071.389227,2573.525618
null,113474.4261,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,35250,null,3,3,3,null,2,null,3,3,3,null,null
5245.986953,42979.64173,2,3,878.2055637,2,1995.279673,952.3819265,2,2,2,null,3,2,230.6287603,4343.58615,39407.27809,1960.120055,35300,null,3,3,2,3005.001198,2,47199.90027,3,2,3,2141.900941,3435.845638
4782.951087,37440.39612,3,3,null,2,2187.55544,null,2,3,1,null,3,3,null,4565.836363,32780.22212,2071.142185,35600,null,3,3,1,null,1,41818.67888,3,3,3,2133.219512,2397.077718
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,35670,null,3,3,3,null,3,null,3,3,3,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63210,null,3,null,null,null,null,null,3,null,null,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,34830,null,3,3,3,null,3,null,3,3,3,null,null
3756.71241,40488.65675,3,3,null,2,2086.662303,1429.223889,2,2,3,1559.445732,2,2,200.6448344,3901.638143,36656.27805,2782.733833,34860,null,3,3,3,2879.508986,2,44259.15382,3,3,3,2032.859196,2544.222883
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63410,null,3,null,null,null,null,null,3,null,null,null,null
3932.483137,37086.88107,3,3,null,2,2007.86298,1179.7011,3,2,3,null,3,2,324.7896902,4427.683958,35131.15612,2387.123124,35760,null,3,3,3,2392.210889,2,38270.81205,1,2,3,2126.65405,3452.474183
null,25468.37557,3,3,null,3,null,null,3,2,3,29351.7813,2,3,null,null,19552.62978,null,35780,null,3,3,3,null,2,null,3,3,3,null,null
4173.957865,46762.55058,3,3,null,3,null,null,2,2,3,null,3,3,null,null,44291.25988,2060.110909,35800,null,3,3,3,null,2,47797.98607,3,3,3,2488.527639,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,36070,null,3,3,3,null,3,null,3,3,3,null,null
4001.788423,44145.16617,3,3,null,2,null,null,3,2,3,null,3,3,null,7739.593242,44268.92287,3082.288438,36150,null,3,3,3,null,2,43728.91805,3,3,3,2241.014459,null
4248.215829,37615.97177,2,2,2127.060769,2,2061.330352,1112.076588,2,2,2,3199.651059,2,2,218.2688221,2288.830748,33577.99127,3851.618722,36250,589.3362173,3,3,2,1631.955903,2,41515.92131,3,3,2,1978.258233,2385.519944
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,36300,null,3,3,3,null,3,null,3,3,3,null,null
4099.187265,37597.31359,2,2,864.9172756,2,2107.707172,972.0033206,2,2,2,6736.977025,2,2,329.7422187,3228.127395,35034.64153,3070.625493,36360,733.9828749,3,2,3,2076.670772,2,40110.97991,2,2,2,1589.514222,2601.701677
4097.391171,37628.45582,3,3,1407.792004,2,2014.642173,810.6452117,2,2,2,2146.496344,2,3,230.1066473,3571.810041,34690.65128,3081.101893,36510,741.1445004,3,2,3,1797.936882,2,40148.24785,3,2,3,2250.516933,2572.625173
4484.167246,39717.10266,2,3,2098.754733,2,2033.602941,869.9554933,3,2,2,5482.111822,3,2,298.0271445,3621.677238,39703.58884,3129.099025,36580,818.0085623,3,2,2,2534.82532,2,38656.19212,1,2,3,2173.832278,3376.000929
4255.983837,35256.18227,2,1,1264.702729,2,1755.794677,999.0326696,1,3,2,3573.790498,2,2,215.6890975,3262.776424,32551.31521,2384.713538,36630,829.541792,3,2,3,2461.986793,3,37479.783,3,2,2,1847.906109,2663.320443
null,null,3,3,null,3,null,3215.382413,3,3,3,null,3,3,null,null,null,null,35790,null,2,3,3,null,3,null,3,3,3,null,null
3923.18264,36138.02531,3,2,1594.782718,1,1399.341497,754.1722737,3,3,3,938.8117609,2,2,226.9813278,2474.609871,33444.47468,2535.002699,36660,613.6431249,1,3,3,1990.17617,3,38533.34371,3,3,3,2055.780537,2450.538258
4539.941275,37827.12006,2,2,1267.034917,2,1839.718209,956.1737718,2,2,2,3351.510628,2,2,257.8985321,2821.684439,34547.95138,3152.262004,36710,649.8499296,1,3,2,1693.839592,2,40827.74734,2,2,2,2096.522929,2709.005762
4352.675691,38879.06923,3,3,1517.099637,2,1802.128746,510.2162631,2,2,2,null,3,2,180.8915592,4796.608901,35181.27329,2278.341844,36810,1337.246686,2,2,2,2705.310571,2,42237.50777,1,2,3,2178.677699,2601.661902
4170.931192,36349.74592,2,2,1625.335464,2,1725.90678,1139.561761,2,3,2,4957.123163,2,3,288.2811205,2329.975237,33060.41055,2794.174323,36910,501.1555707,3,2,3,1729.612097,2,39568.2251,2,3,2,2426.708706,2259.169605
null,38975.80343,3,3,null,3,null,1573.814281,2,3,3,8134.986757,2,3,null,null,31487.0528,null,36950,null,3,3,3,null,2,45316.83626,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,36960,null,3,3,3,null,3,null,3,3,3,null,null
4065.513406,33576.60156,2,2,669.342924,3,2341.930029,637.3407924,2,2,2,10100.16542,2,2,205.0510221,2629.783676,31943.3804,2465.423341,37010,717.5323878,2,2,3,1690.415789,2,35154.06578,1,2,2,2378.593697,2433.558554
5567.760654,51297.69736,3,3,1243.856549,2,1990.434118,1717.154291,2,2,2,null,3,3,null,5350.283058,44135.6254,4133.423122,37300,null,3,3,2,null,2,58403.2759,3,2,2,3116.57294,5208.748923
4287.450599,39655.45925,2,3,1133.356164,2,1931.061347,1051.427619,2,2,1,1607.533331,2,2,195.9781755,3992.151454,35656.24642,2838.903947,37310,951.0316308,3,2,3,2416.027781,2,43701.66096,3,2,3,2101.579962,2677.318482
3897.471663,34839.5328,2,3,956.3485684,2,2017.260017,742.9130841,2,3,2,null,3,3,186.5774853,4099.697432,32953.37382,2183.409035,37340,632.9528879,1,3,3,1904.676307,1,36680.88195,3,2,2,1717.408702,2749.345819
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,37550,null,3,3,3,null,3,null,3,3,3,null,null
4020.914221,28297.53299,3,3,null,3,null,null,2,2,3,null,3,3,null,null,25175.35213,2242.965963,57420,null,3,3,3,null,2,32042.84877,3,1,3,2012.247373,1638.117069
3393.835681,40273.50219,3,3,null,3,2106.775982,null,2,3,3,null,3,3,null,null,33122.29761,2299.901876,37400,null,3,3,3,null,2,47967.06471,3,3,2,3236.442533,2815.660239
3677.914596,34109.50382,2,3,1049.211491,2,1988.991925,1841.614195,2,2,2,5512.110235,3,2,275.7673428,2423.678535,31460.83368,3042.995084,41060,523.8800008,2,2,2,1637.552867,2,36867.08828,2,2,3,2259.24796,2153.700662
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,37570,null,3,3,3,null,3,null,3,3,3,null,null
null,64351.66333,3,3,null,3,null,null,2,3,3,103589.038,2,3,null,null,null,null,37600,null,3,3,3,null,2,73910.59717,3,3,3,null,null
3323.219624,34077.90147,3,3,1487.983299,2,2168.393582,2751.390388,1,3,3,null,3,2,419.9482455,3482.951206,31596.98898,2632.290357,41140,null,2,3,2,2180.524834,1,36388.89497,2,3,1,2560.089308,2474.20995
null,35218.52069,3,1,null,3,2575.341284,null,1,1,3,null,3,3,null,null,36936.98261,2526.905375,41190,null,3,3,3,null,3,33821.07887,3,3,3,2501.846782,null
null,null,null,null,null,null,null,688.4486578,null,null,null,null,null,null,143.9838209,null,null,null,63610,null,2,null,null,null,null,null,2,null,null,null,null
3443.538166,35646.49038,2,2,2203.164405,3,1587.232381,1521.550294,2,2,2,3271.924426,2,3,160.4180493,2582.03713,36617.43472,3513.360269,40070,670.5135327,3,3,2,1731.570283,3,35464.66373,3,2,3,2050.14885,1795.231786
3786.92067,32028.48077,2,2,657.3817659,3,1604.900194,2165.804393,2,2,3,2537.201185,2,2,242.1753264,2548.317665,29998.60225,2595.67324,40120,516.470045,2,2,2,1353.67959,2,33862.30271,3,2,2,2534.677733,1848.810581
3403.798865,31981.9101,2,2,1111.287298,3,1657.986227,1876.481752,2,2,3,null,3,3,227.1379854,2661.643561,29342.97488,2519.188482,40220,513.0426996,2,1,2,1891.137543,2,34384.34424,3,1,2,2506.172742,2128.797409
3483.20139,44691.34639,3,3,null,3,null,null,2,2,3,null,3,3,null,null,37397.46131,2172.379004,41330,null,3,3,3,null,2,52912.79637,3,3,3,2171.788807,null
3331.270541,37059.5165,2,3,2254.076327,2,2037.697719,1848.085212,3,2,2,null,3,2,295.7237118,3459.905194,34503.45363,2976.957271,41560,910.3170536,2,2,2,2134.919099,2,39365.89276,3,1,2,3333.858506,2559.664027
null,37334.52984,3,3,null,3,null,null,3,3,3,null,3,3,null,null,34030.47158,3542.693867,41750,null,3,3,3,null,3,40715.47306,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,40250,null,3,3,3,null,3,null,3,3,3,null,null
3882.779075,31823.37203,2,3,1011.314881,3,1871.212728,2449.405287,2,2,2,null,3,2,277.4562035,2848.63675,29157.58478,2269.834826,40310,null,2,3,3,1570.934772,2,34520.42187,3,3,2,2904.259979,2303.194035
2638.435605,31589.43132,3,3,null,3,2064.376871,null,2,1,2,null,3,3,null,2764.010646,29519.30609,1492.40551,40430,null,3,3,2,null,2,33387.39837,3,3,2,3000.788,1887.96471
3717.288024,34319.75185,3,3,null,3,1974.814912,1927.811159,2,3,2,null,3,2,195.321352,2913.44491,32182.51505,2257.830813,40520,null,2,3,1,2235.618915,1,36360.45143,3,2,2,2727.68268,2857.205849
3774.476333,31590.58306,2,2,824.8652609,2,1522.376426,1508.825694,2,2,2,2794.209413,2,2,208.3443991,2112.136919,29822.87765,2933.36875,40700,381.7316887,1,2,2,1145.257848,2,33397.84638,3,2,1,2346.092013,1704.946797
3779.228868,33425.12541,2,2,937.9060492,2,1760.119647,1806.923677,2,2,2,6884.976291,2,2,233.1624187,2092.815042,31615.38755,2871.892686,40910,388.2025111,2,2,2,1453.343928,2,35287.93422,3,2,1,2318.221142,2069.064601
4761.831667,47130.39269,3,3,null,2,null,null,2,2,3,null,3,2,680.4688719,4811.101293,43277.21328,2917.180839,41010,null,3,3,1,3527.717266,2,50461.56536,2,3,2,3487.674414,null
4649.032314,39561.01832,3,3,null,3,null,null,3,1,3,null,3,3,null,null,36988.33299,2282.806711,41830,null,3,3,3,null,2,41789.01607,3,3,3,null,null
null,29906.7365,3,3,null,3,null,null,2,2,3,null,3,3,null,null,27156.67073,2967.238736,41960,null,3,3,3,null,2,32128.21657,3,3,3,2638.477156,null
4089.533449,42205.68032,2,3,1164.716034,3,1871.837628,2142.509245,2,2,2,3441.822438,2,3,275.4731247,2769.682841,40555.15579,3736.723931,42600,506.6024245,2,2,3,1738.052112,2,44437.10258,3,1,2,2787.096302,2156.811415
4052.360655,35256.22685,2,3,996.5296874,3,1945.330529,2787.572628,3,3,1,3860.735536,2,2,427.6740454,2696.345892,32498.40859,2425.830438,42030,null,2,3,3,2312.188625,3,37880.70968,2,3,2,2895.058487,2443.607875
2849.585529,29410.44491,3,2,null,2,1098.234003,2276.067334,2,2,2,null,3,1,null,3610.289165,26761.21883,1951.403288,42110,null,1,3,2,2174.883275,2,31809.73645,3,3,3,2330.313453,2080.502549
2701.360569,22652.92569,3,2,null,2,1015.820683,1099.974946,2,2,2,null,3,3,495.063354,2077.717658,21624.70089,1466.216973,42250,null,3,3,2,1594.877048,2,23398.6879,2,3,2,1562.599406,2289.316402
null,null,null,null,null,null,null,897.2914116,null,null,null,null,null,null,295.6580258,null,null,null,63810,null,3,null,null,null,null,null,3,null,null,null,null
2631.692356,33429.45299,3,3,null,3,null,null,3,3,3,null,3,3,null,null,32518.25812,2938.745192,43220,null,3,3,1,1173.437578,3,33954.71159,3,3,3,2727.978657,null
2753.558365,27614.91624,2,3,409.8238448,3,1707.808243,null,2,2,3,null,3,3,null,3160.842944,27978.8027,2721.491744,43360,null,3,3,2,null,2,26499.04288,3,3,3,2646.582911,2033.845679
3468.77094,28672.4003,3,2,null,2,1464.540353,2188.832851,2,2,2,2557.125518,2,2,393.5676513,2268.981296,24775.32159,1722.378399,43650,null,2,3,2,2103.81945,2,32418.22092,2,2,1,2516.726568,1904.392658
2419.741218,21769.07577,3,3,null,2,null,null,2,2,2,null,3,3,240.1312251,1871.831161,20529.81383,1698.879827,43710,null,3,3,2,null,2,22721.22967,3,2,3,2409.549485,1672.967811
2981.887288,32918.07911,3,3,null,2,1725.342874,1230.746488,2,1,3,null,3,2,103.8756062,3480.725469,31132.28954,2431.875216,43790,null,3,3,2,2147.75028,2,34699.46343,2,3,2,2706.640623,2557.525686
3237.245217,29229.72637,2,1,619.3382112,3,1583.113778,2193.352382,2,2,1,1952.219631,2,3,313.9061192,2470.944971,26580.27148,2199.898088,43920,null,2,3,2,2010.443314,2,31677.14529,3,3,2,2617.174414,2520.098451
3499.385706,32523.16683,2,3,1031.758364,3,1792.2569,2493.281849,2,3,1,2563.752293,2,3,291.6750269,2664.251425,31899.67085,2412.975486,44550,411.6636993,2,2,2,1724.705388,2,32898.57509,1,2,2,2790.475477,2048.376107
3589.577018,33771.0957,1,3,1344.512473,3,1859.191529,1576.202493,2,3,2,null,3,2,463.4193187,2771.960925,33429.58978,2339.142993,44620,553.0255902,2,3,2,2388.029175,2,34143.73855,2,2,2,2693.929248,2890.07087
2457.13509,28866.27759,3,3,null,3,1447.902203,null,2,2,2,null,3,3,null,3120.669624,27864.07551,1668.939923,44830,null,3,3,2,null,2,29547.57256,3,3,2,3003.067164,null
3442.692892,31616.78475,3,2,null,2,1495.495789,1431.337448,2,2,3,null,3,2,287.2124353,3019.929442,29690.34723,2496.128154,45040,null,3,3,2,2150.927783,2,33744.35336,3,3,3,2251.401788,2205.756327
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,44000,null,3,3,3,null,3,null,3,3,3,null,null
3610.152301,39279.60384,2,3,1308.173996,2,1937.989968,2347.547963,2,2,2,6002.293378,2,3,266.3309763,2470.391373,36440.24299,3145.870981,44060,506.6562156,2,2,2,1849.037402,2,42252.48506,1,3,2,2742.247822,2235.851421
3643.278435,33373.40724,3,1,null,2,1560.266743,null,3,2,3,null,3,3,363.4215273,3158.647685,29437.6242,2553.814355,44210,null,3,3,1,2002.829859,2,37623.78959,1,3,2,2898.708552,2295.478284
3722.477085,35809.33482,2,3,1002.210579,2,1877.053266,2438.145027,2,2,2,4106.898235,2,2,234.7790412,2237.657155,34494.6882,3308.472061,44340,405.4333046,2,2,2,1263.450959,3,37161.7391,3,2,2,2809.470074,2046.354728
null,null,null,null,null,null,null,1098.673204,null,null,null,null,null,null,215.9401651,null,null,null,64010,null,3,null,null,null,null,null,3,null,null,null,null
